dProduct_ProductID,dProduct_ProductName,dProduct_Category,dProduct_Segment,dProduct_Manufacturer,dProduct_Product_Name_Rev,dProduct_ProductName_for_Sentiment,dProduct_Manufacturer_for_Sentiment
1450,RP-42,Rural,Productivity,Quibus,RP-42,,
1451,RP-43,Rural,Productivity,Quibus,RP-43,,
1452,RP-44,Rural,Productivity,Quibus,RP-44,,
1453,RP-45,Rural,Productivity,Quibus,RP-45,,
1454,RP-46,Rural,Productivity,Quibus,RP-46,,
1455,RP-47,Rural,Productivity,Quibus,RP-47,,
1456,RP-48,Rural,Productivity,Quibus,RP-48,,
1457,RP-49,Rural,Productivity,Quibus,RP-49,,
1458,RP-50,Rural,Productivity,Quibus,RP-50,,
1459,RP-51,Rural,Productivity,Quibus,RP-51,,
1460,RP-52,Rural,Productivity,Quibus,RP-52,,
1461,RP-53,Rural,Productivity,Quibus,RP-53,,
1462,RP-54,Rural,Productivity,Quibus,RP-54,,
1463,RP-55,Rural,Productivity,Quibus,RP-55,,
1464,RP-56,Rural,Productivity,Quibus,RP-56,,
1465,RP-57,Rural,Productivity,Quibus,RP-57,,
1466,RP-58,Rural,Productivity,Quibus,RP-58,,
1467,RP-59,Rural,Productivity,Quibus,RP-59,,
1468,RP-60,Rural,Productivity,Quibus,RP-60,,
1469,RP-61,Rural,Productivity,Quibus,RP-61,,
1470,RP-62,Rural,Productivity,Quibus,RP-62,,
1471,RP-63,Rural,Productivity,Quibus,RP-63,,
1472,RP-64,Rural,Productivity,Quibus,RP-64,,
1473,RP-65,Rural,Productivity,Quibus,RP-65,,
1474,RP-66,Rural,Productivity,Quibus,RP-66,,
1475,RP-67,Rural,Productivity,Quibus,RP-67,,
1476,RP-68,Rural,Productivity,Quibus,RP-68,,
1477,RP-69,Rural,Productivity,Quibus,RP-69,,
1478,RP-70,Rural,Productivity,Quibus,RP-70,,
1479,RP-71,Rural,Productivity,Quibus,RP-71,,
1480,RP-72,Rural,Productivity,Quibus,RP-72,,
1481,RP-73,Rural,Productivity,Quibus,RP-73,,
1482,RP-74,Rural,Productivity,Quibus,RP-74,,
1483,RP-75,Rural,Productivity,Quibus,RP-75,,
1484,RP-76,Rural,Productivity,Quibus,RP-76,,
1485,RP-77,Rural,Productivity,Quibus,RP-77,,
1486,RP-78,Rural,Productivity,Quibus,RP-78,,
1487,RP-79,Rural,Productivity,Quibus,RP-79,,
1488,RP-80,Rural,Productivity,Quibus,RP-80,,
1489,RP-81,Rural,Productivity,Quibus,RP-81,,
1490,RP-82,Rural,Productivity,Quibus,RP-82,,
1491,RP-83,Rural,Productivity,Quibus,RP-83,,
1492,RP-84,Rural,Productivity,Quibus,RP-84,,
1493,RP-85,Rural,Productivity,Quibus,RP-85,,
1494,RP-86,Rural,Productivity,Quibus,RP-86,,
1495,RP-87,Rural,Productivity,Quibus,RP-87,,
1496,RP-88,Rural,Productivity,Quibus,RP-88,,
1497,RP-89,Rural,Productivity,Quibus,RP-89,,
1498,RP-90,Rural,Productivity,Quibus,RP-90,,
1499,RP-91,Rural,Productivity,Quibus,RP-91 (No Revenue),,
1500,RP-92,Rural,Productivity,Quibus,RP-92 (No Revenue),,
1501,RP-93,Rural,Productivity,Quibus,RP-93,,
1502,RP-94,Rural,Productivity,Quibus,RP-94,,
1503,RP-95,Rural,Productivity,Quibus,RP-95,,
1504,RP-96,Rural,Productivity,Quibus,RP-96,,
1505,RP-97,Rural,Productivity,Quibus,RP-97,,
1506,RP-98,Rural,Productivity,Quibus,RP-98,,
1507,RP-99,Rural,Productivity,Quibus,RP-99,,
1508,RP-00,Rural,Productivity,Quibus,RP-00,,
1509,RP-01,Rural,Productivity,Quibus,RP-01,,
1510,RP-02,Rural,Productivity,Quibus,RP-02,,
1511,RP-03,Rural,Productivity,Quibus,RP-03,,
1512,RP-04,Rural,Productivity,Quibus,RP-04,,
1513,RP-05,Rural,Productivity,Quibus,RP-05,,
1514,RP-06,Rural,Productivity,Quibus,RP-06,,
1515,RP-07,Rural,Productivity,Quibus,RP-07,,
1516,RP-08,Rural,Productivity,Quibus,RP-08,,
1517,RP-09,Rural,Productivity,Quibus,RP-09,,
1518,RP-10,Rural,Productivity,Quibus,RP-10,,
1519,RP-11,Rural,Productivity,Quibus,RP-11,,
1520,RP-12,Rural,Productivity,Quibus,RP-12,,
1521,RP-13,Rural,Productivity,Quibus,RP-13,,
1522,RP-14,Rural,Productivity,Quibus,RP-14,,
1523,RP-15,Rural,Productivity,Quibus,RP-15,,
1524,RP-16,Rural,Productivity,Quibus,RP-16,,
1525,RP-17,Rural,Productivity,Quibus,RP-17,,
1526,RP-18,Rural,Productivity,Quibus,RP-18,,
1527,RP-19,Rural,Productivity,Quibus,RP-19,,
1528,RP-20,Rural,Productivity,Quibus,RP-20,,
1529,RP-21,Rural,Productivity,Quibus,RP-21,,
1530,RP-22,Rural,Productivity,Quibus,RP-22,,
1531,RP-23,Rural,Productivity,Quibus,RP-23,,
1532,RP-24,Rural,Productivity,Quibus,RP-24,,
1533,RP-25,Rural,Productivity,Quibus,RP-25,,
1534,RP-26,Rural,Productivity,Quibus,RP-26,,
1535,RP-27,Rural,Productivity,Quibus,RP-27,,
1536,RP-28,Rural,Productivity,Quibus,RP-28,,
1537,RP-29,Rural,Productivity,Quibus,RP-29,,
1538,RP-30,Rural,Productivity,Quibus,RP-30,,
1539,RP-31,Rural,Productivity,Quibus,RP-31,,
1540,RP-32,Rural,Productivity,Quibus,RP-32,,
1541,RP-33,Rural,Productivity,Quibus,RP-33,,
1542,RP-34,Rural,Productivity,Quibus,RP-34,,
1543,RP-35,Rural,Productivity,Quibus,RP-35,,
1544,RP-36,Rural,Productivity,Quibus,RP-36,,
1545,RP-37,Rural,Productivity,Quibus,RP-37,,
1546,RP-38,Rural,Productivity,Quibus,RP-38,,
1547,RP-39,Rural,Productivity,Quibus,RP-39,,
1548,RP-40,Rural,Productivity,Quibus,RP-40,,
1549,RP-41,Rural,Productivity,Quibus,RP-41,,
1550,RP-42,Rural,Productivity,Quibus,RP-42,,
1551,RP-43,Rural,Productivity,Quibus,RP-43,,
1552,RP-44,Rural,Productivity,Quibus,RP-44,,
1553,RP-45,Rural,Productivity,Quibus,RP-45,,
1554,RP-46,Rural,Productivity,Quibus,RP-46,,
1555,RP-47,Rural,Productivity,Quibus,RP-47,,
1556,RP-48,Rural,Productivity,Quibus,RP-48,,
1557,RP-49,Rural,Productivity,Quibus,RP-49,,
1558,RP-50,Rural,Productivity,Quibus,RP-50,,
1559,RP-51,Rural,Productivity,Quibus,RP-51,,
1560,RP-52,Rural,Productivity,Quibus,RP-52,,
1561,RP-53,Rural,Productivity,Quibus,RP-53,,
1562,RP-54,Rural,Productivity,Quibus,RP-54,,
1563,RS-01,Rural,Select,Quibus,RS-01,,
1564,RS-02,Rural,Select,Quibus,RS-02,,
1565,RS-03,Rural,Select,Quibus,RS-03,,
1566,RS-04,Rural,Select,Quibus,RS-04,,
1567,RS-05,Rural,Select,Quibus,RS-05,,
1568,RS-06,Rural,Select,Quibus,RS-06,,
1569,RS-07,Rural,Select,Quibus,RS-07,,
1570,RS-08,Rural,Select,Quibus,RS-08,,
1571,RS-09,Rural,Select,Quibus,RS-09,,
1572,RS-10,Rural,Select,Quibus,RS-10,,
1573,RS-11,Rural,Select,Quibus,RS-11,,
1574,RS-12,Rural,Select,Quibus,RS-12,,
1575,RS-13,Rural,Select,Quibus,RS-13,,
1576,RS-14,Rural,Select,Quibus,RS-14,,
1577,RS-15,Rural,Select,Quibus,RS-15,,
1578,RS-16,Rural,Select,Quibus,RS-16,,
1579,RS-17,Rural,Select,Quibus,RS-17,,
1580,RS-18,Rural,Select,Quibus,RS-18 (No Revenue),,
1581,RS-19,Rural,Select,Quibus,RS-19 (No Revenue),,
1582,RS-20,Rural,Select,Quibus,RS-20,,
1583,RS-21,Rural,Select,Quibus,RS-21,,
1584,RS-22,Rural,Select,Quibus,RS-22,,
1585,RS-23,Rural,Select,Quibus,RS-23,,
1586,RS-24,Rural,Select,Quibus,RS-24,,
1587,RS-25,Rural,Select,Quibus,RS-25,,
1588,RS-26,Rural,Select,Quibus,RS-26,,
1589,RS-27,Rural,Select,Quibus,RS-27 (No Revenue),,
1590,RS-28,Rural,Select,Quibus,RS-28,,
1591,RS-29,Rural,Select,Quibus,RS-29 (No Revenue),,
1592,RS-30,Rural,Select,Quibus,RS-30,,
1593,RS-31,Rural,Select,Quibus,RS-31 (No Revenue),,
1594,RS-32,Rural,Select,Quibus,RS-32 (No Revenue),,
1595,RS-33,Rural,Select,Quibus,RS-33,,
1596,RS-34,Rural,Select,Quibus,RS-34,,
1597,RS-35,Rural,Select,Quibus,RS-35,,
1598,RS-36,Rural,Select,Quibus,RS-36 (No Revenue),,
1599,RS-37,Rural,Select,Quibus,RS-37 (No Revenue),,
1600,RS-38,Rural,Select,Quibus,RS-38 (No Revenue),,
1601,RS-39,Rural,Select,Quibus,RS-39,,
1602,RS-40,Rural,Select,Quibus,RS-40,,
1603,RS-41,Rural,Select,Quibus,RS-41,,
1604,RS-42,Rural,Select,Quibus,RS-42 (No Revenue),,
1605,RS-43,Rural,Select,Quibus,RS-43,,
1606,RS-44,Rural,Select,Quibus,RS-44 (No Revenue),,
1607,RS-45,Rural,Select,Quibus,RS-45,,
1608,RS-46,Rural,Select,Quibus,RS-46,,
1609,RS-47,Rural,Select,Quibus,RS-47 (No Revenue),,
1610,RS-48,Rural,Select,Quibus,RS-48 (No Revenue),,
1611,RS-49,Rural,Select,Quibus,RS-49 (No Revenue),,
1612,RS-50,Rural,Select,Quibus,RS-50,,
1613,RS-51,Rural,Select,Quibus,RS-51 (No Revenue),,
1614,RS-52,Rural,Select,Quibus,RS-52 (No Revenue),,
1615,RS-53,Rural,Select,Quibus,RS-53,,
1616,RS-54,Rural,Select,Quibus,RS-54,,
1617,RS-55,Rural,Select,Quibus,RS-55,,
1618,RS-56,Rural,Select,Quibus,RS-56 (No Revenue),,
1619,RS-57,Rural,Select,Quibus,RS-57 (No Revenue),,
1620,RS-58,Rural,Select,Quibus,RS-58 (No Revenue),,
1621,RS-59,Rural,Select,Quibus,RS-59 (No Revenue),,
1622,RS-60,Rural,Select,Quibus,RS-60 (No Revenue),,
1623,RS-61,Rural,Select,Quibus,RS-61 (No Revenue),,
1624,RS-62,Rural,Select,Quibus,RS-62,,
1625,RS-63,Rural,Select,Quibus,RS-63,,
1626,RS-64,Rural,Select,Quibus,RS-64 (No Revenue),,
1627,RS-65,Rural,Select,Quibus,RS-65 (No Revenue),,
1628,RS-66,Rural,Select,Quibus,RS-66 (No Revenue),,
1629,RS-67,Rural,Select,Quibus,RS-67,,
1630,RS-68,Rural,Select,Quibus,RS-68,,
1631,RS-69,Rural,Select,Quibus,RS-69,,
1632,RS-70,Rural,Select,Quibus,RS-70,,
1633,RS-71,Rural,Select,Quibus,RS-71,,
1634,RS-72,Rural,Select,Quibus,RS-72,,
1635,RS-73,Rural,Select,Quibus,RS-73 (No Revenue),,
1636,RS-74,Rural,Select,Quibus,RS-74 (No Revenue),,
1637,RS-75,Rural,Select,Quibus,RS-75 (No Revenue),,
1638,RS-76,Rural,Select,Quibus,RS-76 (No Revenue),,
1639,RS-77,Rural,Select,Quibus,RS-77 (No Revenue),,
1640,RS-78,Rural,Select,Quibus,RS-78 (No Revenue),,
1641,RS-79,Rural,Select,Quibus,RS-79 (No Revenue),,
1642,RS-80,Rural,Select,Quibus,RS-80,,
1643,RS-81,Rural,Select,Quibus,RS-81,,
1644,RS-82,Rural,Select,Quibus,RS-82,,
1645,RS-83,Rural,Select,Quibus,RS-83,,
1646,RS-84,Rural,Select,Quibus,RS-84,,
1647,RS-85,Rural,Select,Quibus,RS-85 (No Revenue),,
1648,RS-86,Rural,Select,Quibus,RS-86 (No Revenue),,
1649,RS-87,Rural,Select,Quibus,RS-87 (No Revenue),,
1650,RS-88,Rural,Select,Quibus,RS-88,,
1651,RS-89,Rural,Select,Quibus,RS-89,,
1652,RS-90,Rural,Select,Quibus,RS-90 (No Revenue),,
1653,RS-91,Rural,Select,Quibus,RS-91,,
1654,RS-92,Rural,Select,Quibus,RS-92 (No Revenue),,
1655,RS-93,Rural,Select,Quibus,RS-93,,
1656,RS-94,Rural,Select,Quibus,RS-94,,
1657,RS-95,Rural,Select,Quibus,RS-95,,
1658,RS-96,Rural,Select,Quibus,RS-96 (No Revenue),,
1659,RS-97,Rural,Select,Quibus,RS-97 (No Revenue),,
1660,RS-98,Rural,Select,Quibus,RS-98 (No Revenue),,
1661,RS-99,Rural,Select,Quibus,RS-99 (No Revenue),,
1662,RS-00,Rural,Select,Quibus,RS-00,,
1663,RS-01,Rural,Select,Quibus,RS-01,,
1664,RS-02,Rural,Select,Quibus,RS-02,,
1665,RS-03,Rural,Select,Quibus,RS-03,,
1666,RS-04,Rural,Select,Quibus,RS-04,,
1667,RS-05,Rural,Select,Quibus,RS-05,,
1668,UR-01,Urban,Regular,Quibus,UR-01,,
1669,UR-02,Urban,Regular,Quibus,UR-02,,
1670,UR-03,Urban,Regular,Quibus,UR-03,,
1671,UE-01,Urban,Extreme,Quibus,UE-01,,
1672,UE-02,Urban,Extreme,Quibus,UE-02,,
1673,UE-03,Urban,Extreme,Quibus,UE-03,,
1674,UE-04,Urban,Extreme,Quibus,UE-04,,
1675,UE-05,Urban,Extreme,Quibus,UE-05,,
1676,UE-06,Urban,Extreme,Quibus,UE-06,,
1677,UE-07,Urban,Extreme,Quibus,UE-07,,
1678,UE-08,Urban,Extreme,Quibus,UE-08,,
1679,UE-09,Urban,Extreme,Quibus,UE-09,,
1680,UE-10,Urban,Extreme,Quibus,UE-10,,
1681,UE-11,Urban,Extreme,Quibus,UE-11,,
1682,UE-12,Urban,Extreme,Quibus,UE-12,,
1683,UE-13,Urban,Extreme,Quibus,UE-13,,
1684,UE-14,Urban,Extreme,Quibus,UE-14,,
1685,UE-15,Urban,Extreme,Quibus,UE-15,,
1686,UE-16,Urban,Extreme,Quibus,UE-16,,
1687,UE-17,Urban,Extreme,Quibus,UE-17,,
1688,UE-01,Urban,Extreme,Salvus,UE-01,UE-01,Salvus
1689,UC-01,Urban,Convenience,Salvus,UC-01,,
1690,YY-01,Youth,Youth,Salvus,YY-01,,
1691,YY-02,Youth,Youth,Salvus,YY-02,,
1692,YY-03,Youth,Youth,Salvus,YY-03,,
1693,YY-04,Youth,Youth,Salvus,YY-04,,
1694,YY-05,Youth,Youth,Salvus,YY-05,,
1695,YY-06,Youth,Youth,Salvus,YY-06,,
1696,YY-07,Youth,Youth,Salvus,YY-07,,
1697,YY-08,Youth,Youth,Salvus,YY-08,,
1698,YY-09,Youth,Youth,Salvus,YY-09,,
1699,YY-10,Youth,Youth,Salvus,YY-10,,
1700,YY-11,Youth,Youth,Salvus,YY-11,,
1701,YY-12,Youth,Youth,Salvus,YY-12,,
1702,YY-13,Youth,Youth,Salvus,YY-13,,
1703,YY-14,Youth,Youth,Salvus,YY-14,,
1704,YY-15,Youth,Youth,Salvus,YY-15,,
1705,YY-16,Youth,Youth,Salvus,YY-16,,
1706,YY-17,Youth,Youth,Salvus,YY-17,,
1707,YY-18,Youth,Youth,Salvus,YY-18,,
1708,YY-19,Youth,Youth,Salvus,YY-19,,
1709,YY-20,Youth,Youth,Salvus,YY-20,,
1710,YY-21,Youth,Youth,Salvus,YY-21,,
1711,YY-22,Youth,Youth,Salvus,YY-22,,
1712,YY-23,Youth,Youth,Salvus,YY-23,,
1713,YY-24,Youth,Youth,Salvus,YY-24,,
1714,YY-25,Youth,Youth,Salvus,YY-25,,
1715,YY-26,Youth,Youth,Salvus,YY-26,,
1716,YY-27,Youth,Youth,Salvus,YY-27,,
1717,YY-28,Youth,Youth,Salvus,YY-28,,
1718,YY-29,Youth,Youth,Salvus,YY-29,,
1719,YY-30,Youth,Youth,Salvus,YY-30,,
1720,YY-31,Youth,Youth,Salvus,YY-31,,
1721,YY-32,Youth,Youth,Salvus,YY-32,,
1722,YY-33,Youth,Youth,Salvus,YY-33,,
1723,YY-34,Youth,Youth,Salvus,YY-34,,
1724,YY-35,Youth,Youth,Salvus,YY-35,,
1725,YY-36,Youth,Youth,Salvus,YY-36,,
1726,MA-01,Mix,All Season,Pomum,MA-01,MA-01,Pomum
1727,MA-02,Mix,All Season,Pomum,MA-02,,
1728,MA-03,Mix,All Season,Pomum,MA-03,,
1729,MA-04,Mix,All Season,Pomum,MA-04,,
1730,MA-05,Mix,All Season,Pomum,MA-05,,
1731,MA-06,Mix,All Season,Pomum,MA-06,,
1732,RP-01,Rural,Productivity,Pomum,RP-01,,
1733,RP-02,Rural,Productivity,Pomum,RP-02,,
1734,RP-03,Rural,Productivity,Pomum,RP-03,,
1735,RP-04,Rural,Productivity,Pomum,RP-04,,
1736,RP-05,Rural,Productivity,Pomum,RP-05,,
1737,RP-06,Rural,Productivity,Pomum,RP-06,,
1738,RP-07,Rural,Productivity,Pomum,RP-07,,
1739,RP-08,Rural,Productivity,Pomum,RP-08,,
1740,RP-09,Rural,Productivity,Pomum,RP-09,,
1741,RP-10,Rural,Productivity,Pomum,RP-10,,
1742,RP-11,Rural,Productivity,Pomum,RP-11,,
1743,RP-12,Rural,Productivity,Pomum,RP-12,,
1744,RP-13,Rural,Productivity,Pomum,RP-13,,
1745,RP-14,Rural,Productivity,Pomum,RP-14,,
1746,RS-01,Rural,Select,Pomum,RS-01,,
1747,RS-02,Rural,Select,Pomum,RS-02,,
1748,RS-03,Rural,Select,Pomum,RS-03,,
1749,UM-01,Urban,Moderation,Pomum,UM-01,,
1750,UM-02,Urban,Moderation,Pomum,UM-02,,
1751,UM-03,Urban,Moderation,Pomum,UM-03,,
1752,UM-04,Urban,Moderation,Pomum,UM-04,,
1753,UM-05,Urban,Moderation,Pomum,UM-05,,
1754,UM-06,Urban,Moderation,Pomum,UM-06,,
1755,UR-01,Urban,Regular,Pomum,UR-01,,
1756,UR-02,Urban,Regular,Pomum,UR-02,,
1757,UR-03,Urban,Regular,Pomum,UR-03,,
1758,UR-04,Urban,Regular,Pomum,UR-04,,
1759,UR-05,Urban,Regular,Pomum,UR-05,,
1760,UR-06,Urban,Regular,Pomum,UR-06,,
1761,UR-07,Urban,Regular,Pomum,UR-07,,
1762,UR-08,Urban,Regular,Pomum,UR-08,,
1763,UR-09,Urban,Regular,Pomum,UR-09,,
1764,UR-10,Urban,Regular,Pomum,UR-10,,
1765,UR-11,Urban,Regular,Pomum,UR-11,,
1766,UE-01,Urban,Extreme,Pomum,UE-01,,
1767,UE-02,Urban,Extreme,Pomum,UE-02,,
1768,UE-03,Urban,Extreme,Pomum,UE-03,,
1769,UE-04,Urban,Extreme,Pomum,UE-04,,
1770,UE-05,Urban,Extreme,Pomum,UE-05,,
1771,UE-06,Urban,Extreme,Pomum,UE-06,,
1772,UE-07,Urban,Extreme,Pomum,UE-07,,
1773,UE-08,Urban,Extreme,Pomum,UE-08,,
1774,UE-09,Urban,Extreme,Pomum,UE-09,,
1775,UE-10,Urban,Extreme,Pomum,UE-10,,
1776,UE-11,Urban,Extreme,Pomum,UE-11,,
1777,UE-12,Urban,Extreme,Pomum,UE-12,,
1778,UE-13,Urban,Extreme,Pomum,UE-13,,
1779,UE-14,Urban,Extreme,Pomum,UE-14,,
1780,UE-15,Urban,Extreme,Pomum,UE-15,,
1781,UE-16,Urban,Extreme,Pomum,UE-16,,
1782,UE-17,Urban,Extreme,Pomum,UE-17,,
1783,UE-18,Urban,Extreme,Pomum,UE-18,,
1784,UE-19,Urban,Extreme,Pomum,UE-19,,
1785,UE-20,Urban,Extreme,Pomum,UE-20,,
1786,UE-21,Urban,Extreme,Pomum,UE-21,,
1787,UE-22,Urban,Extreme,Pomum,UE-22,,
1788,UE-23,Urban,Extreme,Pomum,UE-23,,
1789,UE-24,Urban,Extreme,Pomum,UE-24,,
1790,UE-25,Urban,Extreme,Pomum,UE-25,,
1791,UE-26,Urban,Extreme,Pomum,UE-26,,
1792,UE-27,Urban,Extreme,Pomum,UE-27,,
1793,UE-28,Urban,Extreme,Pomum,UE-28,,
1794,UE-29,Urban,Extreme,Pomum,UE-29,,
1795,UC-01,Urban,Convenience,Pomum,UC-01,,
1796,UC-02,Urban,Convenience,Pomum,UC-02,,
1797,UC-03,Urban,Convenience,Pomum,UC-03,,
1798,UC-04,Urban,Convenience,Pomum,UC-04,,
1799,UC-05,Urban,Convenience,Pomum,UC-05,,
1800,UC-06,Urban,Convenience,Pomum,UC-06,,
1801,UC-07,Urban,Convenience,Pomum,UC-07,,
1802,UC-08,Urban,Convenience,Pomum,UC-08,,
1803,UC-09,Urban,Convenience,Pomum,UC-09,,
1804,UC-10,Urban,Convenience,Pomum,UC-10,,
1805,UC-11,Urban,Convenience,Pomum,UC-11,,
1806,YY-01,Youth,Youth,Pomum,YY-01,,
1807,YY-02,Youth,Youth,Pomum,YY-02,,
1808,YY-03,Youth,Youth,Pomum,YY-03,,
1809,YY-04,Youth,Youth,Pomum,YY-04,,
1810,YY-05,Youth,Youth,Pomum,YY-05,,
1811,YY-06,Youth,Youth,Pomum,YY-06,,
1812,YY-07,Youth,Youth,Pomum,YY-07,,
1813,YY-08,Youth,Youth,Pomum,YY-08,,
1814,YY-09,Youth,Youth,Pomum,YY-09,,
1815,YY-10,Youth,Youth,Pomum,YY-10,,
1816,YY-11,Youth,Youth,Pomum,YY-11,,
1817,YY-12,Youth,Youth,Pomum,YY-12,,
1818,YY-13,Youth,Youth,Pomum,YY-13,,
1819,YY-14,Youth,Youth,Pomum,YY-14,,
1820,YY-15,Youth,Youth,Pomum,YY-15,,
1821,YY-16,Youth,Youth,Pomum,YY-16,,
1822,YY-17,Youth,Youth,Pomum,YY-17,,
1823,YY-18,Youth,Youth,Pomum,YY-18,,
1824,YY-19,Youth,Youth,Pomum,YY-19,,
1825,YY-20,Youth,Youth,Pomum,YY-20,,
1826,YY-21,Youth,Youth,Pomum,YY-21,,
1827,YY-22,Youth,Youth,Pomum,YY-22,,
1828,YY-23,Youth,Youth,Pomum,YY-23,,
1829,YY-24,Youth,Youth,Pomum,YY-24,,
1830,YY-25,Youth,Youth,Pomum,YY-25,,
1831,YY-26,Youth,Youth,Pomum,YY-26,,
1832,YY-27,Youth,Youth,Pomum,YY-27,,
1833,YY-28,Youth,Youth,Pomum,YY-28,,
1834,YY-29,Youth,Youth,Pomum,YY-29,,
1835,YY-30,Youth,Youth,Pomum,YY-30,,
1836,YY-31,Youth,Youth,Pomum,YY-31,,
1837,YY-32,Youth,Youth,Pomum,YY-32,,
1838,YY-33,Youth,Youth,Pomum,YY-33,,
1839,YY-34,Youth,Youth,Pomum,YY-34,,
1840,YY-35,Youth,Youth,Pomum,YY-35,,
1841,YY-36,Youth,Youth,Pomum,YY-36,,
1842,YY-37,Youth,Youth,Pomum,YY-37,,
1843,YY-38,Youth,Youth,Pomum,YY-38,,
1844,YY-39,Youth,Youth,Pomum,YY-39,,
1845,YY-40,Youth,Youth,Pomum,YY-40,,
1846,YY-41,Youth,Youth,Pomum,YY-41,,
1847,YY-42,Youth,Youth,Pomum,YY-42,,
1848,YY-43,Youth,Youth,Pomum,YY-43,,
1849,YY-44,Youth,Youth,Pomum,YY-44,,
1850,YY-45,Youth,Youth,Pomum,YY-45,,
1851,YY-46,Youth,Youth,Pomum,YY-46,,
1852,YY-47,Youth,Youth,Pomum,YY-47,,
1853,YY-48,Youth,Youth,Pomum,YY-48,,
1854,YY-49,Youth,Youth,Pomum,YY-49,,
1855,YY-50,Youth,Youth,Pomum,YY-50,,
1856,YY-51,Youth,Youth,Pomum,YY-51,,
1857,YY-52,Youth,Youth,Pomum,YY-52,,
1858,YY-53,Youth,Youth,Pomum,YY-53,,
1859,YY-54,Youth,Youth,Pomum,YY-54,,
1860,YY-55,Youth,Youth,Pomum,YY-55,,
1861,YY-56,Youth,Youth,Pomum,YY-56,,
1862,YY-57,Youth,Youth,Pomum,YY-57,,
1863,UM-01,Urban,Moderation,Leo,UM-01,UM-01,Leo
1864,UM-02,Urban,Moderation,Leo,UM-02,,
1865,UM-03,Urban,Moderation,Leo,UM-03,,
1866,UM-04,Urban,Moderation,Leo,UM-04,,
1867,UM-05,Urban,Moderation,Leo,UM-05,,
1868,UM-06,Urban,Moderation,Leo,UM-06,,
1869,UM-07,Urban,Moderation,Leo,UM-07,,
1870,UM-08,Urban,Moderation,Leo,UM-08,,
1871,UM-09,Urban,Moderation,Leo,UM-09,,
1872,UM-10,Urban,Moderation,Leo,UM-10,,
1873,UM-11,Urban,Moderation,Leo,UM-11,,
1874,UM-12,Urban,Moderation,Leo,UM-12,,
1875,UM-13,Urban,Moderation,Leo,UM-13,,
1876,UM-14,Urban,Moderation,Leo,UM-14,,
1877,UM-15,Urban,Moderation,Leo,UM-15,,
1878,UM-16,Urban,Moderation,Leo,UM-16,,
1879,UM-17,Urban,Moderation,Leo,UM-17,,
1880,UM-18,Urban,Moderation,Leo,UM-18,,
1881,UM-19,Urban,Moderation,Leo,UM-19,,
1882,UC-01,Urban,Convenience,Leo,UC-01,,
1883,UC-02,Urban,Convenience,Leo,UC-02,,
1884,UC-03,Urban,Convenience,Leo,UC-03,,
1885,UC-04,Urban,Convenience,Leo,UC-04,,
1886,UC-05,Urban,Convenience,Leo,UC-05,,
1887,UC-06,Urban,Convenience,Leo,UC-06,,
1888,UC-07,Urban,Convenience,Leo,UC-07,,
1889,UC-08,Urban,Convenience,Leo,UC-08,,
1890,UC-09,Urban,Convenience,Leo,UC-09,,
1891,UC-10,Urban,Convenience,Leo,UC-10,,
1892,UC-11,Urban,Convenience,Leo,UC-11,,
1893,UC-12,Urban,Convenience,Leo,UC-12,,
1894,UC-13,Urban,Convenience,Leo,UC-13,,
1895,UC-14,Urban,Convenience,Leo,UC-14,,
1896,UC-15,Urban,Convenience,Leo,UC-15,,
1897,UC-16,Urban,Convenience,Leo,UC-16,,
1898,UC-17,Urban,Convenience,Leo,UC-17,,
1899,UC-18,Urban,Convenience,Leo,UC-18,,
1900,UC-19,Urban,Convenience,Leo,UC-19,,
1901,UC-20,Urban,Convenience,Leo,UC-20,,
1902,UC-21,Urban,Convenience,Leo,UC-21,,
1903,UC-22,Urban,Convenience,Leo,UC-22,,
1904,UC-23,Urban,Convenience,Leo,UC-23,,
1905,UC-24,Urban,Convenience,Leo,UC-24,,
1906,UC-25,Urban,Convenience,Leo,UC-25,,
1907,UC-26,Urban,Convenience,Leo,UC-26,,
1908,MA-01,Mix,All Season,Currus,MA-01,MA-01,Currus
1909,MA-02,Mix,All Season,Currus,MA-02,,
1910,MA-03,Mix,All Season,Currus,MA-03,,
1911,MA-04,Mix,All Season,Currus,MA-04,,
1912,MA-05,Mix,All Season,Currus,MA-05,,
1913,MA-06,Mix,All Season,Currus,MA-06,,
1914,MA-07,Mix,All Season,Currus,MA-07,,
1915,MA-08,Mix,All Season,Currus,MA-08,,
1916,MA-09,Mix,All Season,Currus,MA-09,,
1917,MA-10,Mix,All Season,Currus,MA-10,,
1918,MA-11,Mix,All Season,Currus,MA-11,,
1919,MA-12,Mix,All Season,Currus,MA-12,,
1920,MA-13,Mix,All Season,Currus,MA-13,,
1921,MA-14,Mix,All Season,Currus,MA-14,,
1922,MA-15,Mix,All Season,Currus,MA-15,,
1923,MA-16,Mix,All Season,Currus,MA-16,,
1924,MA-17,Mix,All Season,Currus,MA-17,,
1925,MA-18,Mix,All Season,Currus,MA-18,,
1926,RP-01,Rural,Productivity,Currus,RP-01,,
1927,RP-02,Rural,Productivity,Currus,RP-02,,
1928,RP-03,Rural,Productivity,Currus,RP-03,,
1929,RP-04,Rural,Productivity,Currus,RP-04,,
1930,RP-05,Rural,Productivity,Currus,RP-05,,
1931,RP-06,Rural,Productivity,Currus,RP-06,,
