dDate_Date,dDate_MonthNo,dDate_MonthName,dDate_MonthID,dDate_Month,dDate_Quarter,dDate_Year,dDate_InRange
"Saturday, June 15, 2013",6,Jun,201306,Jun-13,Q2,2013,in range
"Sunday, June 16, 2013",6,Jun,201306,Jun-13,Q2,2013,in range
"Monday, June 17, 2013",6,Jun,201306,Jun-13,Q2,2013,in range
"Tuesday, June 18, 2013",6,Jun,201306,Jun-13,Q2,2013,in range
"Wednesday, June 19, 2013",6,Jun,201306,Jun-13,Q2,2013,in range
"Thursday, June 20, 2013",6,Jun,201306,Jun-13,Q2,2013,in range
"Friday, June 21, 2013",6,Jun,201306,Jun-13,Q2,2013,in range
"Saturday, June 22, 2013",6,Jun,201306,Jun-13,Q2,2013,in range
"Sunday, June 23, 2013",6,Jun,201306,Jun-13,Q2,2013,in range
"Monday, June 24, 2013",6,Jun,201306,Jun-13,Q2,2013,in range
"Tuesday, June 25, 2013",6,Jun,201306,Jun-13,Q2,2013,in range
"Wednesday, June 26, 2013",6,Jun,201306,Jun-13,Q2,2013,in range
"Thursday, June 27, 2013",6,Jun,201306,Jun-13,Q2,2013,in range
"Friday, June 28, 2013",6,Jun,201306,Jun-13,Q2,2013,in range
"Saturday, June 29, 2013",6,Jun,201306,Jun-13,Q2,2013,in range
"Sunday, June 30, 2013",6,Jun,201306,Jun-13,Q2,2013,in range
"Monday, July 1, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Tuesday, July 2, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Wednesday, July 3, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Thursday, July 4, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Friday, July 5, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Saturday, July 6, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Sunday, July 7, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Monday, July 8, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Tuesday, July 9, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Wednesday, July 10, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Thursday, July 11, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Friday, July 12, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Saturday, July 13, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Sunday, July 14, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Monday, July 15, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Tuesday, July 16, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Wednesday, July 17, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Thursday, July 18, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Friday, July 19, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Saturday, July 20, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Sunday, July 21, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Monday, July 22, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Tuesday, July 23, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Wednesday, July 24, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Thursday, July 25, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Friday, July 26, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Saturday, July 27, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Sunday, July 28, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Monday, July 29, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Tuesday, July 30, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Wednesday, July 31, 2013",7,Jul,201307,Jul-13,Q3,2013,in range
"Thursday, August 1, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Friday, August 2, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Saturday, August 3, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Sunday, August 4, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Monday, August 5, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Tuesday, August 6, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Wednesday, August 7, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Thursday, August 8, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Friday, August 9, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Saturday, August 10, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Sunday, August 11, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Monday, August 12, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Tuesday, August 13, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Wednesday, August 14, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Thursday, August 15, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Friday, August 16, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Saturday, August 17, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Sunday, August 18, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Monday, August 19, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Tuesday, August 20, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Wednesday, August 21, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Thursday, August 22, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Friday, August 23, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Saturday, August 24, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Sunday, August 25, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Monday, August 26, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Tuesday, August 27, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Wednesday, August 28, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Thursday, August 29, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Friday, August 30, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Saturday, August 31, 2013",8,Aug,201308,Aug-13,Q3,2013,in range
"Sunday, September 1, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Monday, September 2, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Tuesday, September 3, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Wednesday, September 4, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Thursday, September 5, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Friday, September 6, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Saturday, September 7, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Sunday, September 8, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Monday, September 9, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Tuesday, September 10, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Wednesday, September 11, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Thursday, September 12, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Friday, September 13, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Saturday, September 14, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Sunday, September 15, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Monday, September 16, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Tuesday, September 17, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Wednesday, September 18, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Thursday, September 19, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Friday, September 20, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Saturday, September 21, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Sunday, September 22, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Monday, September 23, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Tuesday, September 24, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Wednesday, September 25, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Thursday, September 26, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Friday, September 27, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Saturday, September 28, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Sunday, September 29, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Monday, September 30, 2013",9,Sep,201309,Sep-13,Q3,2013,in range
"Tuesday, October 1, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Wednesday, October 2, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Thursday, October 3, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Friday, October 4, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Saturday, October 5, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Sunday, October 6, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Monday, October 7, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Tuesday, October 8, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Wednesday, October 9, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Thursday, October 10, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Friday, October 11, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Saturday, October 12, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Sunday, October 13, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Monday, October 14, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Tuesday, October 15, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Wednesday, October 16, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Thursday, October 17, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Friday, October 18, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Saturday, October 19, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Sunday, October 20, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Monday, October 21, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Tuesday, October 22, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Wednesday, October 23, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Thursday, October 24, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Friday, October 25, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Saturday, October 26, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Sunday, October 27, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Monday, October 28, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Tuesday, October 29, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Wednesday, October 30, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Thursday, October 31, 2013",10,Oct,201310,Oct-13,Q4,2013,in range
"Friday, November 1, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Saturday, November 2, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Sunday, November 3, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Monday, November 4, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Tuesday, November 5, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Wednesday, November 6, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Thursday, November 7, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Friday, November 8, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Saturday, November 9, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Sunday, November 10, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Monday, November 11, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Tuesday, November 12, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Wednesday, November 13, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Thursday, November 14, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Friday, November 15, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Saturday, November 16, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Sunday, November 17, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Monday, November 18, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Tuesday, November 19, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Wednesday, November 20, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Thursday, November 21, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Friday, November 22, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Saturday, November 23, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Sunday, November 24, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Monday, November 25, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Tuesday, November 26, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Wednesday, November 27, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Thursday, November 28, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Friday, November 29, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Saturday, November 30, 2013",11,Nov,201311,Nov-13,Q4,2013,in range
"Sunday, December 1, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Monday, December 2, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Tuesday, December 3, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Wednesday, December 4, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Thursday, December 5, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Friday, December 6, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Saturday, December 7, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Sunday, December 8, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Monday, December 9, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Tuesday, December 10, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Wednesday, December 11, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Thursday, December 12, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Friday, December 13, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Saturday, December 14, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Sunday, December 15, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Monday, December 16, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Tuesday, December 17, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Wednesday, December 18, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Thursday, December 19, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Friday, December 20, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Saturday, December 21, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Sunday, December 22, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Monday, December 23, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Tuesday, December 24, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Wednesday, December 25, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Thursday, December 26, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Friday, December 27, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Saturday, December 28, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Sunday, December 29, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Monday, December 30, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Tuesday, December 31, 2013",12,Dec,201312,Dec-13,Q4,2013,in range
"Wednesday, January 1, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Thursday, January 2, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Friday, January 3, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Saturday, January 4, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Sunday, January 5, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Monday, January 6, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Tuesday, January 7, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Wednesday, January 8, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Thursday, January 9, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Friday, January 10, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Saturday, January 11, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Sunday, January 12, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Monday, January 13, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Tuesday, January 14, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Wednesday, January 15, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Thursday, January 16, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Friday, January 17, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Saturday, January 18, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Sunday, January 19, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Monday, January 20, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Tuesday, January 21, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Wednesday, January 22, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Thursday, January 23, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Friday, January 24, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Saturday, January 25, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Sunday, January 26, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Monday, January 27, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Tuesday, January 28, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Wednesday, January 29, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Thursday, January 30, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Friday, January 31, 2014",1,Jan,201401,Jan-14,Q1,2014,in range
"Saturday, February 1, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Sunday, February 2, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Monday, February 3, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Tuesday, February 4, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Wednesday, February 5, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Thursday, February 6, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Friday, February 7, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Saturday, February 8, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Sunday, February 9, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Monday, February 10, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Tuesday, February 11, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Wednesday, February 12, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Thursday, February 13, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Friday, February 14, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Saturday, February 15, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Sunday, February 16, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Monday, February 17, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Tuesday, February 18, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Wednesday, February 19, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Thursday, February 20, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Friday, February 21, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Saturday, February 22, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Sunday, February 23, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Monday, February 24, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Tuesday, February 25, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Wednesday, February 26, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Thursday, February 27, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Friday, February 28, 2014",2,Feb,201402,Feb-14,Q1,2014,in range
"Saturday, March 1, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Sunday, March 2, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Monday, March 3, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Tuesday, March 4, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Wednesday, March 5, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Thursday, March 6, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Friday, March 7, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Saturday, March 8, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Sunday, March 9, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Monday, March 10, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Tuesday, March 11, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Wednesday, March 12, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Thursday, March 13, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Friday, March 14, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Saturday, March 15, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Sunday, March 16, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Monday, March 17, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Tuesday, March 18, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Wednesday, March 19, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Thursday, March 20, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Friday, March 21, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Saturday, March 22, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Sunday, March 23, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Monday, March 24, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Tuesday, March 25, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Wednesday, March 26, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Thursday, March 27, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Friday, March 28, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Saturday, March 29, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Sunday, March 30, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Monday, March 31, 2014",3,Mar,201403,Mar-14,Q1,2014,in range
"Tuesday, April 1, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Wednesday, April 2, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Thursday, April 3, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Friday, April 4, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Saturday, April 5, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Sunday, April 6, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Monday, April 7, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Tuesday, April 8, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Wednesday, April 9, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Thursday, April 10, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Friday, April 11, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Saturday, April 12, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Sunday, April 13, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Monday, April 14, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Tuesday, April 15, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Wednesday, April 16, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Thursday, April 17, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Friday, April 18, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Saturday, April 19, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Sunday, April 20, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Monday, April 21, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Tuesday, April 22, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Wednesday, April 23, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Thursday, April 24, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Friday, April 25, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Saturday, April 26, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Sunday, April 27, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Monday, April 28, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Tuesday, April 29, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Wednesday, April 30, 2014",4,Apr,201404,Apr-14,Q2,2014,in range
"Thursday, May 1, 2014",5,May,201405,May-14,Q2,2014,in range
"Friday, May 2, 2014",5,May,201405,May-14,Q2,2014,in range
"Saturday, May 3, 2014",5,May,201405,May-14,Q2,2014,in range
"Sunday, May 4, 2014",5,May,201405,May-14,Q2,2014,in range
"Monday, May 5, 2014",5,May,201405,May-14,Q2,2014,in range
"Tuesday, May 6, 2014",5,May,201405,May-14,Q2,2014,in range
"Wednesday, May 7, 2014",5,May,201405,May-14,Q2,2014,in range
"Thursday, May 8, 2014",5,May,201405,May-14,Q2,2014,in range
"Friday, May 9, 2014",5,May,201405,May-14,Q2,2014,in range
"Saturday, May 10, 2014",5,May,201405,May-14,Q2,2014,in range
"Sunday, May 11, 2014",5,May,201405,May-14,Q2,2014,in range
"Monday, May 12, 2014",5,May,201405,May-14,Q2,2014,in range
"Tuesday, May 13, 2014",5,May,201405,May-14,Q2,2014,in range
"Wednesday, May 14, 2014",5,May,201405,May-14,Q2,2014,in range
"Thursday, May 15, 2014",5,May,201405,May-14,Q2,2014,in range
"Friday, May 16, 2014",5,May,201405,May-14,Q2,2014,in range
"Saturday, May 17, 2014",5,May,201405,May-14,Q2,2014,in range
"Sunday, May 18, 2014",5,May,201405,May-14,Q2,2014,in range
"Monday, May 19, 2014",5,May,201405,May-14,Q2,2014,in range
"Tuesday, May 20, 2014",5,May,201405,May-14,Q2,2014,in range
"Wednesday, May 21, 2014",5,May,201405,May-14,Q2,2014,in range
"Thursday, May 22, 2014",5,May,201405,May-14,Q2,2014,in range
"Friday, May 23, 2014",5,May,201405,May-14,Q2,2014,in range
"Saturday, May 24, 2014",5,May,201405,May-14,Q2,2014,in range
"Sunday, May 25, 2014",5,May,201405,May-14,Q2,2014,in range
"Monday, May 26, 2014",5,May,201405,May-14,Q2,2014,in range
"Tuesday, May 27, 2014",5,May,201405,May-14,Q2,2014,in range
"Wednesday, May 28, 2014",5,May,201405,May-14,Q2,2014,in range
"Thursday, May 29, 2014",5,May,201405,May-14,Q2,2014,in range
"Friday, May 30, 2014",5,May,201405,May-14,Q2,2014,in range
"Saturday, May 31, 2014",5,May,201405,May-14,Q2,2014,in range
"Sunday, June 1, 2014",6,Jun,201406,Jun-14,Q2,2014,in range
"Monday, June 2, 2014",6,Jun,201406,Jun-14,Q2,2014,in range
"Tuesday, June 3, 2014",6,Jun,201406,Jun-14,Q2,2014,in range
"Wednesday, June 4, 2014",6,Jun,201406,Jun-14,Q2,2014,in range
"Thursday, June 5, 2014",6,Jun,201406,Jun-14,Q2,2014,in range
"Friday, June 6, 2014",6,Jun,201406,Jun-14,Q2,2014,in range
"Saturday, June 7, 2014",6,Jun,201406,Jun-14,Q2,2014,in range
"Sunday, June 8, 2014",6,Jun,201406,Jun-14,Q2,2014,in range
"Monday, June 9, 2014",6,Jun,201406,Jun-14,Q2,2014,in range
